IDs symbol logFC AveExpr t P.Value adj.P.Val B
130733 TMEM178A 1.67950443094377 4.45395459701493 3.03527682444851 0.00339116632920067 0.0174147990820127 -2.28021515707293
399474 TMEM200B -1.44260157937053 6.04255450746269 -5.67564273036257 3.02110548209472e-07 1.32248097450938e-05 6.51658139967024
83604 TMEM47 -1.19313803462581 5.33559932089552 -8.68010687541701 1.1697279195071e-12 9.72886105212449e-10 18.5158023104943
7113 TMPRSS2 1.91849923734617 8.99048979850746 6.62409257621308 6.41555001690989e-09 6.47565686901007e-07 10.2194818863005
56649 TMPRSS4 -1.34231688377926 4.82357068656716 -8.24373781163778 7.31365185553715e-12 3.9234918786334e-09 16.7501897383327
7163 TPD52 1.52608159381079 6.320363 6.66177574523652 5.49039372246934e-09 5.85444906006693e-07 10.3694343342924
54795 TRPM4 1.01329636959233 8.89419947761194 6.26226495557479 2.83617541387441e-08 2.1137130960821e-06 8.78905908986749
79054 TRPM8 1.53359150940457 7.93753676119403 4.10418697078064 0.000109829572339156 0.00128803513685735 0.903694184982824
10103 TSPAN1 1.62638586225591 9.20905204477612 6.42922405438259 1.43154841983105e-08 1.24544712525301e-06 9.44685104979482
441631 TSPAN11 -1.13871954585606 4.53025813432836 -6.31319755290507 2.30321509001583e-08 1.78696833457832e-06 8.98928219371771
27075 TSPAN13 1.31150348344885 8.02705891044776 4.06570100437851 0.000125481602343182 0.00141493435874283 0.77834675521698
90139 TSPAN18 -1.08817300694409 5.32508360447761 -6.5761418392277 7.81971163578313e-09 7.56257042059714e-07 10.0289155417192
7103 TSPAN8 1.87777538276281 7.14653671641791 7.56211229913549 1.2837017068199e-10 3.62019545482567e-08 13.9886683413415
6675 UAP1 1.46995826637971 6.24924528358209 5.30871802483577 1.2793664430115e-06 4.29755516147628e-05 5.13407187278617
11045 UPK1A -1.23405375539125 4.15715002985075 -4.64392242790934 1.59028969103875e-05 0.000296719418798968 2.73132646638868
7433 VIPR1 1.01566737979729 7.33248380597015 4.943753704861 5.19048579245618e-06 0.000126685966421359 3.79671527620683
54432 YIPF1 1.2771613266777 6.32648417910448 9.17297157662015 1.48725749891129e-13 2.20889608391875e-10 20.5006733366521
7764 ZNF217 1.01764157435911 5.80926911940298 4.71653336643637 1.21597206399183e-05 0.000243112568524828 2.98632474751172
84765 ZNF577 1.29949051732275 6.45168158418429 4.87171512798151 6.8110824090955e-06 0.000155288197952108 3.53781475493938
284370 ZNF615 1.63085649329199 6.15857826865672 5.69372634954645 2.81140759777899e-07 1.2544548965798e-05 6.58557840435938
65251 ZNF649 1.75515081573892 7.02072201492537 6.86474770879398 2.36714228661439e-09 3.1961032185437e-07 11.1797773548426
